seed,data_name,amazon_cat,mode,best_train_loss,best_train_jaccard,best_val_jaccard,best_test_jaccard,epoch_time,train_loss,train_jaccard,val_jaccard,time,memory_used_MB,K
5,moons,toys,diffMF,7.938567479451497,57.57337808609009,58.77007842063904,58.48748087882996,0 days 00:00:00.652027,"[11.63458800315857, 10.37488466501236, 9.503591477870941, 8.870010450482368, 8.354859924316406, 7.938567479451497, 7.601170650550297, 7.330103851854801, 7.112882686985864, 6.9226634204387665, 6.769556283950806, 6.643133650223414, 6.529118152765127]","[47.07611799240112, 49.21722710132599, 52.12501287460327, 55.11312484741211, 56.88653588294983, 57.57337808609009, 57.28880167007446, 57.18733072280884, 57.26138949394226, 57.253944873809814, 57.44175314903259, 57.2223424911499, 57.36888647079468]","[48.55325520038605, 50.524312257766724, 53.63849401473999, 56.7703902721405, 58.409011363983154, 58.77007842063904, 58.548134565353394, 58.39447379112244, 58.28251242637634, 58.3387017250061, 58.312320709228516, 58.10213088989258, 58.1180214881897]",23.268967390060425,528.7578125,3.0
1,moons,toys,diffMF,12.12346351146698,43.8966691493988,45.37606537342072,46.02615833282471,0 days 00:00:00.839104,"[12.12346351146698, 11.120999693870544, 10.740564147631327, 10.523990422487259, 10.23449673652649, 10.17888609568278, 10.30738195351192, 10.57921452820301]","[43.896669149398804, 44.06062364578247, 35.98383963108063, 43.32292079925537, 44.47752237319946, 34.7840279340744, 23.505041003227234, 24.690844118595123]","[45.376065373420715, 44.60185766220093, 36.77392899990082, 43.19871664047241, 44.72809135913849, 34.08189415931702, 22.891469299793243, 23.722781240940094]",18.28271245956421,528.23046875,4.0
2,moons,toys,diffMF,11.119970202445984,46.58642113208771,47.61747121810913,47.47708439826965,0 days 00:00:00.898113,"[12.093549609184265, 11.119970202445984, 10.625752210617065, 10.485939770936966, 10.388687562942504, 10.34879599014918, 10.585508891514369, 10.797751486301422, 10.925383740001255]","[46.50784730911255, 46.58642113208771, 39.155954122543335, 35.668715834617615, 37.04499304294586, 29.272866249084473, 20.105908811092377, 24.196216464042664, 24.22088086605072]","[47.47873544692993, 47.61747121810913, 39.641743898391724, 35.875922441482544, 37.2789740562439, 28.000682592391968, 19.754132628440857, 23.773637413978577, 24.110230803489685]",20.48709607124329,528.07421875,4.0
3,moons,toys,diffMF,11.077332437038422,50.21102428436279,51.33063197135925,51.5117883682251,0 days 00:00:00.883156,"[12.241204977035522, 11.077332437038422, 10.401270747184753, 10.232853889465332, 10.21469669342041, 10.348608016967773, 10.720435857772827, 10.83240956068039, 10.868833237224155]","[49.75650608539581, 50.21102428436279, 42.20580756664276, 36.8295282125473, 34.464430809020996, 25.77006220817566, 23.83483350276947, 35.61665117740631, 23.453721404075623]","[51.26408934593201, 51.33063197135925, 42.0493483543396, 37.24067509174347, 33.649638295173645, 24.799896776676178, 22.401030361652374, 35.4970246553421, 21.45479917526245]",22.7678120136261,527.390625,4.0
4,moons,toys,diffMF,11.208405017852783,46.50307297706604,47.45083153247833,47.56108224391937,0 days 00:00:00.965251,"[12.336639523506165, 11.208405017852783, 10.689918478329977, 10.560157239437103, 10.302595925331115, 10.197413543860117, 10.575578587395805, 10.72524905204773, 10.873658683564928]","[45.89632749557495, 46.50307297706604, 35.83618402481079, 38.72290849685669, 45.48565447330475, 25.087743997573853, 20.615611970424652, 26.511260867118835, 20.49410194158554]","[47.14205861091614, 47.45083153247833, 35.38545370101929, 39.15384113788605, 45.3968346118927, 24.929016828536987, 19.66559588909149, 25.38323402404785, 19.88949626684189]",20.86932802200317,528.05859375,4.0
5,moons,toys,diffMF,11.662879467010498,46.85658812522888,48.35420846939087,48.62731695175171,0 days 00:00:00.850851,"[11.662879467010498, 10.756478548049927, 10.624684373537699, 10.50273221731186, 10.331488394737244, 10.557230154673258, 10.823581440108162, 10.971486642956734]","[46.85658812522888, 40.44444262981415, 33.609724044799805, 43.47281455993652, 33.86906087398529, 18.191158771514893, 23.553459346294403, 23.966282606124878]","[48.35420846939087, 41.24806225299835, 34.10558104515076, 43.41747164726257, 33.67573618888855, 17.189699411392212, 23.23153167963028, 23.961585760116577]",18.3283269405365,528.5859375,4.0
1,moons,toys,diffMF,8.532628893852234,57.22199082374573,58.73459577560425,58.28297138214111,0 days 00:00:01.088839,"[12.119858980178833, 11.026237189769745, 10.172214905420939, 9.524547159671783, 8.990027594566346, 8.532628893852234, 8.153122680527824, 7.82358954846859, 7.547584878073798, 7.3235409438610075, 7.1366500800306145, 6.980194355050723, 6.839624661665696]","[44.12115514278412, 46.43844664096832, 48.81052076816559, 51.742178201675415, 55.07495403289795, 57.22199082374573, 57.18486309051514, 57.26023316383362, 57.357215881347656, 57.310014963150024, 57.376641035079956, 57.40513205528259, 57.45999813079834]","[45.397716760635376, 47.88912534713745, 50.03800988197327, 53.34020256996155, 56.59855008125305, 58.73459577560425, 58.54897499084473, 58.24291110038757, 58.397722244262695, 58.35641026496887, 58.42773914337158, 58.32132697105408, 58.2353413105011]",35.14485430717468,529.3984375,5.0
2,moons,toys,diffMF,8.067153990268707,57.39859938621521,58.694446086883545,58.7928831577301,0 days 00:00:01.021122,"[12.081698060035706, 10.955580294132233, 10.091655254364014, 9.438238367438316, 8.90267333984375, 8.449818968772888, 8.067153990268707, 7.748876415193081, 7.4758567280239525, 7.258443284034729, 7.066519217057661, 6.906228368481, 6.779071491498214, 6.667560453925814]","[46.209150552749634, 47.94948697090149, 50.32505393028259, 53.46226096153259, 55.863237380981445, 57.31511116027832, 57.39859938621521, 57.245081663131714, 57.19161629676819, 57.369548082351685, 57.14864134788513, 57.37256407737732, 57.34574794769287, 57.34446048736572]","[47.600388526916504, 49.10545349121094, 51.799869537353516, 55.2482545375824, 57.497793436050415, 58.46763849258423, 58.694446086883545, 58.46887230873108, 58.36721658706665, 58.41515064239502, 58.23659300804138, 58.257246017456055, 58.17546248435974, 57.97123312950134]",35.70682740211487,529.15625,5.0
3,moons,toys,diffMF,8.287380854288736,57.420700788497925,58.83792042732239,58.38189721107483,0 days 00:00:01.137867,"[12.240253686904907, 11.036922693252563, 10.10463442405065, 9.365122139453888, 8.769214165210723, 8.287380854288736, 7.88588091305324, 7.567969985306263, 7.312201619148254, 7.10427867770195, 6.924413924867457, 6.775398850440979, 6.655126544145437]","[49.86696541309357, 51.603466272354126, 53.53133678436279, 55.93433380126953, 57.23302364349365, 57.420700788497925, 57.210707664489746, 57.17204809188843, 57.30218291282654, 57.36985802650452, 57.31324553489685, 57.28883743286133, 57.253336906433105]","[51.45255923271179, 52.854472398757935, 54.88550662994385, 57.229846715927124, 58.755308389663696, 58.83792042732239, 58.51470232009888, 58.4784209728241, 58.20686221122742, 58.31432342529297, 58.06906819343567, 58.310359716415405, 58.09108018875122]",34.63106322288513,529.96875,5.0
4,moons,toys,diffMF,8.064133610044207,57.268160581588745,58.79588723182678,58.63308906555176,0 days 00:00:01.035784,"[12.337239265441895, 11.125590324401855, 10.19801926612854, 9.502154245972633, 8.931973099708557, 8.454544315735498, 8.064133610044207, 7.751804731786251, 7.483037352561951, 7.255362689495087, 7.059338997710835, 6.908652583758037, 6.773711158679082, 6.665187584502356]","[46.09915614128113, 47.99194037914276, 50.71914792060852, 53.75170111656189, 56.04701042175293, 57.400888204574585, 57.268160581588745, 57.30335712432861, 57.22358822822571, 57.32712745666504, 57.41414427757263, 57.34840631484985, 57.42812752723694, 57.365483045578]","[47.2591757774353, 49.571678042411804, 52.00420022010803, 55.56161403656006, 57.50727653503418, 58.77115726470947, 58.79588723182678, 58.41073393821716, 58.46782922744751, 58.291542530059814, 58.29018950462341, 58.31918716430664, 58.230310678482056, 58.148425817489624]",36.2557590007782,531.04296875,5.0
5,moons,toys,diffMF,7.932839999596278,57.5420618057251,58.70416760444641,58.57725143432617,0 days 00:00:01.035338,"[11.646144032478333, 10.396150350570679, 9.517926534016928, 8.87505716085434, 8.352418565750122, 7.932839999596278, 7.594356741224017, 7.323171801865101, 7.106311255031162, 6.9162025332450865, 6.763231190768155, 6.63665867348512, 6.5226873113558845]","[47.16309905052185, 49.07987117767334, 52.303099632263184, 55.062997341156006, 56.99871778488159, 57.5420618057251, 57.42074251174927, 57.23159313201904, 57.2056770324707, 57.29459524154663, 57.49292969703674, 57.44563937187195, 57.50347375869751]","[48.456257581710815, 50.58584809303284, 53.96544337272644, 56.649941205978394, 58.56269598007202, 58.70416760444641, 58.42443108558655, 58.48904252052307, 58.38911533355713, 58.382195234298706, 58.39943289756775, 58.15551280975342, 58.1531822681427]",34.44318699836731,527.27734375,5.0
