seed,data_name,amazon_cat,mode,best_train_loss,best_train_jaccard,best_val_jaccard,best_test_jaccard,epoch_time,train_loss,train_jaccard,val_jaccard,time,memory_used_MB,K
1,gaussian,toys,diffMF,11.238961279392242,89.61981534957886,90.2342677116394,90.67063331604004,0 days 00:00:00.848767,"[12.480435967445374, 11.238961279392242, 10.15609202782313, 9.19531063735485, 8.434265041351319, 8.825254927078882, 9.549452943461281, 9.73430671542883, 9.786170899868011]","[89.41002488136292, 89.61981534957886, 89.56224322319031, 89.669930934906, 74.61038827896118, 32.48870670795441, 37.011560797691345, 50.880008935928345, 52.22504734992981]","[89.72588181495667, 90.2342677116394, 90.0766909122467, 90.10396599769592, 74.94183778762817, 31.610187888145447, 35.989779233932495, 51.17170214653015, 52.71328091621399]",26.93375301361084,526.5625,4.0
2,gaussian,toys,diffMF,12.063235640525818,89.99184370040894,90.3972029685974,91.13123416900636,0 days 00:00:00.861968,"[12.063235640525818, 10.882024884223938, 9.835789243380228, 8.891885906457901, 8.345840215682983, 9.069348732630411, 9.765771389007568, 9.983673870563507]","[89.99184370040894, 89.9773895740509, 90.16830325126648, 89.25018310546875, 53.9031445980072, 22.712096571922302, 33.11011493206024, 39.515310525894165]","[90.39720296859741, 90.39416909217834, 90.31538367271423, 89.16522264480591, 55.60574531555176, 21.93378210067749, 31.102728843688965, 38.76628577709198]",25.59203290939331,526.51171875,4.0
3,gaussian,toys,diffMF,11.27080225944519,89.64872360229492,90.18275737762453,90.42214751243591,0 days 00:00:00.845056,"[12.640897989273071, 11.27080225944519, 10.104966799418131, 9.133505403995514, 8.702033233642577, 9.373501340548197, 9.927304795810155, 10.08525338768959, 10.186100072330898]","[88.93799781799316, 89.64872360229492, 89.77901935577393, 87.875896692276, 43.72497200965881, 21.55667245388031, 38.61493170261383, 49.90899860858917, 46.45508527755737]","[89.6139919757843, 90.18275737762451, 89.9699330329895, 88.30571174621582, 42.809200286865234, 22.401517629623413, 42.18918979167938, 51.70124173164368, 48.3932763338089]",27.14560580253601,528.50390625,4.0
4,gaussian,toys,diffMF,11.560225546360016,89.8857831954956,90.3463900089264,90.85851311683656,0 days 00:00:00.826212,"[12.809261441230774, 11.560225546360016, 10.482945462067923, 9.518230959773064, 8.711046278476715, 8.806726505359014, 9.705339355128151, 10.030747033655643, 10.093786749574873]","[89.4834578037262, 89.8857831954956, 89.69486951828003, 89.83729481697083, 79.50882911682129, 27.013972401618958, 28.153571486473083, 43.33908259868622, 42.80728995800018]","[89.88345265388489, 90.34639000892639, 90.30093550682068, 90.17366170883179, 79.45799231529236, 26.95716619491577, 27.102777361869812, 42.77525246143341, 41.371431946754456]",26.25209856033325,529.89453125,4.0
5,gaussian,toys,diffMF,10.59156197309494,89.95012044906616,90.52517414093018,90.86456894874571,0 days 00:00:00.974877,"[11.831571578979492, 10.59156197309494, 9.52916673819224, 8.627265080809593, 8.323320078849793, 9.167920271555582, 9.789349555969238, 9.968484655022621, 9.993404467900595]","[90.06527066230774, 89.95012044906616, 89.9470865726471, 87.68800497055054, 43.085119128227234, 20.302093029022217, 31.99213445186615, 44.5244163274765, 48.869821429252625]","[90.22750854492188, 90.52517414093018, 90.23054242134094, 88.12183141708374, 41.1282479763031, 19.791416823863983, 30.670687556266785, 44.87397372722626, 50.284767150878906]",28.1062753200531,528.4921875,4.0
1,gaussian,toys,diffMF,4.407726772129536,89.91609215736389,90.56689739227296,90.9494161605835,0 days 00:00:01.009221,"[12.479663014411926, 11.234611511230469, 10.146462857723236, 9.195974364876747, 8.526774477958678, 8.133347600698471, 7.703927304063525, 7.3157685324549675, 6.927977045377095, 6.540544134378433, 6.16766431927681, 5.830926249424617, 5.526514311249439, 5.250848987272808, 5.0049965967734655, 4.785769968293607, 4.587403453448239, 4.407726772129536, 4.244787634203308, 4.097719597816467, 3.964392908981868, 3.8410400782119143, 3.7297935557106268, 3.6310320987055698, 3.5347640681266785]","[89.34336304664612, 89.7713303565979, 89.74032998085022, 89.52144384384155, 75.98565220832825, 78.81318926811218, 89.4784927368164, 89.83193635940552, 89.93496298789978, 89.93193507194519, 89.84336256980896, 89.87972736358643, 89.84335660934448, 89.8888111114502, 89.87365961074829, 89.90093469619751, 89.94941711425781, 89.91609215736389, 89.93123769760132, 89.94942307472229, 89.94941711425781, 89.96760845184326, 90.00396132469177, 89.9524450302124, 90.00396728515625]","[89.6494209766388, 90.12214541435242, 89.93427157402039, 89.94335532188416, 76.94019079208374, 79.38791513442993, 89.80435729026794, 90.18275141716003, 90.34032225608826, 90.45547842979431, 90.40396809577942, 90.41608572006226, 90.50700068473816, 90.50700068473816, 90.4706358909607, 90.52518010139465, 90.50700068473816, 90.56689739227295, 90.54336547851562, 90.55175185203552, 90.55175185203552, 90.54872393608093, 90.53356647491455, 90.56457281112671, 90.51538705825806]",65.0556640625,528.9140625,5.0
2,gaussian,toys,diffMF,4.064673617482185,90.05618095397949,90.58205485343932,90.92820286750792,0 days 00:00:01.037830,"[12.06751573085785, 10.886584103107452, 9.832078397274017, 8.895201787352562, 8.203324937820435, 7.758040636777878, 7.284811198711395, 6.856079328805208, 6.438766409953435, 6.046179807186126, 5.6899137117645955, 5.367786666999261, 5.083765012713579, 4.828704047415938, 4.60571092069149, 4.404850909486413, 4.224572058986215, 4.064673617482185, 3.92188854750834, 3.7908376567065716, 3.6704233508734476, 3.5607683299617334, 3.4589046842378117, 3.366678456465403, 3.281769344806671]","[90.08881449699402, 89.89254832267761, 90.16830325126648, 89.67669606208801, 79.74727153778076, 83.80292057991028, 89.86197113990784, 90.14406204223633, 90.07435441017151, 90.04102945327759, 90.07739424705505, 90.05920886993408, 90.07435441017151, 90.09253978729248, 90.02284407615662, 89.98647928237915, 90.0531530380249, 90.05618095397949, 90.07435441017151, 90.07435441017151, 90.04102945327759, 90.14406204223633, 90.14406204223633, 90.10769724845886, 90.12284278869629]","[90.40932655334473, 90.37901759147644, 90.24336338043213, 90.10046720504761, 79.28363680839539, 86.40427589416504, 90.50976037979126, 90.50699472427368, 90.49720764160156, 90.46387076377869, 90.45780301094055, 90.53053259849548, 90.4941737651825, 90.54568409919739, 90.5275046825409, 90.5275046825409, 90.56386947631836, 90.58205485343933, 90.56689739227295, 90.54872393608093, 90.54872393608093, 90.53053259849548, 90.54872393608093, 90.51235914230347, 90.53053259849548]",64.02092337608337,530.0078125,5.0
3,gaussian,toys,diffMF,4.573809164074751,90.00466465950012,90.59115052223206,91.010719537735,0 days 00:00:01.028645,"[12.64189064502716, 11.270632565021515, 10.109497408072153, 9.114859029650688, 8.288186419010163, 7.579154705007871, 6.929937571287155, 6.371947713196278, 5.894563398427433, 5.4831651344895365, 5.132321138273586, 4.832715613146623, 4.573809164074751, 4.341639797602381, 4.141160342097282, 3.9644889049232006, 3.807185166022357, 3.6662997661365404, 3.5423788287137685, 3.4258766770362854]","[88.82517218589783, 89.60326313972473, 89.87668752670288, 89.74195718765259, 89.48924541473389, 89.94033336639404, 90.08951783180237, 90.10699987411499, 90.10769724845886, 90.04405736923218, 90.02284407615662, 90.09557366371155, 90.00466465950012, 90.04102945327759, 90.04102349281311, 90.02587795257568, 90.02284407615662, 90.09254574775696, 90.09254574775696, 90.14708399772644]","[89.21815752983093, 90.07599353790283, 90.34568667411804, 89.96084332466125, 89.99114632606506, 90.45174717903137, 90.38205146789551, 90.43357372283936, 90.36387205123901, 90.4153823852539, 90.50629734992981, 90.54266214370728, 90.59115052223206, 90.56760668754578, 90.43053984642029, 90.44265747070312, 90.38811326026917, 90.38811326026917, 90.40326476097107, 90.38811326026917]",57.10813546180725,529.41796875,5.0
4,gaussian,toys,diffMF,5.1956559754908085,90.10769724845886,90.51538705825806,91.03729724884032,0 days 00:00:01.006069,"[12.812480211257935, 11.567909181118011, 10.493106683095297, 9.53250452876091, 8.761130928993225, 8.296691079934439, 7.943670545305524, 7.614411324262619, 7.317476034164429, 6.990071904659271, 6.646041322838176, 6.309905461966991, 5.992639922178709, 5.701298901012966, 5.436559682091077, 5.1956559754908085, 4.979764001334415, 4.782415243486564, 4.6036869460030605, 4.441952227801084, 4.293447202160245, 4.1581197712909095, 4.0337071788051855]","[89.70466256141663, 90.01981616020203, 89.93496298789978, 89.77366089820862, 83.24366807937622, 75.56896805763245, 80.94908595085144, 90.08880853652954, 90.0531530380249, 90.05618095397949, 90.14708995819092, 90.05920886993408, 90.14708399772644, 90.09557366371155, 90.12587666511536, 90.10769724845886, 90.14708399772644, 90.11071920394897, 90.16224145889282, 90.14406204223633, 90.1804268360138, 90.1804268360138, 90.1804268360138]","[89.81981873512268, 90.3009295463562, 90.28881192207336, 90.08508920669556, 83.93845558166504, 75.81912279129028, 82.63348340988159, 90.4251754283905, 90.42447805404663, 90.39417505264282, 90.46083688735962, 90.4093325138092, 90.46083688735962, 90.46083688735962, 90.4608428478241, 90.51538705825806, 90.4608428478241, 90.4426634311676, 90.42447805404663, 90.42447805404663, 90.4608428478241, 90.4426634311676, 90.42447805404663]",59.68935227394104,529.66015625,5.0
5,gaussian,toys,diffMF,5.837289800246556,89.9440586566925,90.5396282672882,91.03962779045104,0 days 00:00:01.049619,"[11.831775546073914, 10.591164231300354, 9.530337552229563, 8.63349586725235, 7.945977067947387, 7.343219851454099, 6.785575807094574, 6.2867242731153965, 5.837289800246556, 5.445223505795002, 5.104374647140503, 4.812899623066187, 4.555304546768848, 4.331742710300854, 4.134471161166827, 3.962734814733267]","[90.01608490943909, 90.03798961639404, 89.92820978164673, 89.56084251403809, 86.63025498390198, 90.05920886993408, 90.07738828659058, 89.93496298789978, 89.9440586566925, 89.94103074073792, 90.02284407615662, 90.13193249702454, 90.1834487915039, 90.17739295959473, 90.16527533531189, 90.1804268360138]","[90.37365913391113, 90.50629734992981, 90.42447805404663, 89.91469144821167, 87.62879371643066, 90.44005274772644, 90.47902226448059, 90.50933122634888, 90.53962826728821, 90.44569134712219, 90.49720168113708, 90.475994348526, 90.37296772003174, 90.37296772003174, 90.40629863739014, 90.42447805404663]",47.5491783618927,529.3359375,5.0
1,gaussian,toys,diffMF,11.237552523612976,89.72517251968384,90.19860625267027,90.75548648834229,0 days 00:00:01.222651,"[12.479656219482422, 11.237552523612976, 10.159883995850882, 9.20060721039772, 8.416170358657837, 8.26430274049441, 8.956658967903682, 9.750382043421268, 10.076486448446909]","[89.37063217163086, 89.72517251968384, 89.59487080574036, 89.55055475234985, 79.14949059486389, 44.84347105026245, 24.299347400665283, 23.493295907974243, 45.3728586435318]","[89.66083526611328, 90.19860625267029, 90.12820720672607, 89.72024917602539, 79.58769798278809, 46.45790755748749, 23.95290434360504, 23.31928312778473, 45.51539123058319]",34.25653958320618,527.9609375,6.0
2,gaussian,toys,diffMF,12.06683361530304,89.90699648857117,90.50023555755617,90.99720120429993,0 days 00:00:01.218457,"[12.06683361530304, 10.886355936527252, 9.8334019780159, 8.888838171958923, 8.27195405960083, 8.529950539271036, 9.507320472172328, 9.96881639957428]","[89.90699648857117, 90.03193378448486, 89.95921015739441, 88.06467056274414, 67.69689321517944, 29.84873056411743, 26.961377263069153, 46.569228172302246]","[90.50023555755615, 90.49720168113708, 90.29953479766846, 88.6728286743164, 67.58031249046326, 30.13603985309601, 28.074294328689575, 45.92004120349884]",32.095746755599976,530.04296875,6.0
3,gaussian,toys,diffMF,11.275487303733826,89.66386914253235,90.1100218296051,90.50396680831908,0 days 00:00:01.367674,"[12.643159866333008, 11.275487303733826, 10.120188434918722, 9.157306537032127, 8.571840822696686, 8.798730164766312, 9.627237345491137, 10.03334642201662, 10.166900548670027]","[88.9911413192749, 89.66386914253235, 89.76759910583496, 88.24408650398254, 64.15600776672363, 31.22330904006958, 29.342806339263916, 49.374568462371826, 50.365447998046875]","[89.62490558624268, 90.1100218296051, 90.01166224479675, 88.49433064460754, 64.23321962356567, 30.898314714431763, 30.82212805747986, 51.256000995635986, 51.5106737613678]",36.662747621536255,528.3515625,6.0
4,gaussian,toys,diffMF,11.5576411485672,89.77972269058228,90.25548100471497,90.82144498825072,0 days 00:00:01.309740,"[12.811036825180054, 11.5576411485672, 10.474762658278147, 9.511311739683151, 8.70941071510315, 8.432321280241013, 9.059460273810796, 9.772324152290821, 10.102259735266367]","[89.61071968078613, 89.77972269058228, 89.82518315315247, 89.87972140312195, 82.43783116340637, 46.83025777339935, 29.066559672355652, 27.510088682174683, 40.17724692821503]","[89.97132778167725, 90.25548100471497, 90.10093212127686, 90.23357033729553, 82.58036375045776, 47.326359152793884, 29.589036107063293, 26.90998613834381, 39.59670960903168]",33.63120412826538,530.26953125,6.0
5,gaussian,toys,diffMF,10.583721697330477,90.1198148727417,90.33357501029968,90.97669124603271,0 days 00:00:01.293938,"[11.826366662979126, 10.583721697330475, 9.514253377914429, 8.61824107170105, 8.1315722823143, 8.524036447207132, 9.390147072928292, 9.810415148735046, 9.890296657880148]","[90.15920758247375, 90.1198148727417, 89.97366428375244, 86.577969789505, 59.994351863861084, 28.290528059005737, 28.11756134033203, 39.66192007064819, 53.09649705886841]","[90.24639129638672, 90.33357501029968, 90.26387333869934, 87.37325668334961, 60.46881675720215, 27.19600200653076, 26.944652199745178, 39.444661140441895, 55.12149930000305]",33.54824638366699,530.07421875,6.0
1,gaussian,toys,ind,6.930036749158587,89.76830244064331,90.35244584083556,90.73426723480225,0 days 00:00:00.352115,"[12.473777651786804, 11.26341986656189, 10.208706974983215, 9.24637196958065, 8.37366100549698, 7.5953294436136884, 6.930036749158587, 6.367860607802868, 5.890755540794796, 5.497460752725601, 5.158333671363917, 4.8698175971706705, 4.630627588583873, 4.42784875950643]","[89.44336175918579, 89.79253768920898, 89.65920805931091, 89.81981873512268, 89.7531509399414, 89.80395793914795, 89.76830244064331, 89.82145190238953, 89.58414793014526, 89.08742070198059, 89.00256752967834, 88.24359774589539, 87.07236647605896, 87.44305968284607]","[89.74336385726929, 90.2039647102356, 90.23193717002869, 90.19184112548828, 90.28881192207336, 90.31608700752258, 90.35244584083557, 90.3002381324768, 89.9797260761261, 89.67599272727966, 89.49720859527588, 88.79277110099792, 87.50743269920349, 87.37945556640625]",23.00057601928711,534.8671875,1.0
2,gaussian,toys,ind,8.031974363327027,89.95012044906616,90.56689739227296,90.99557399749756,0 days 00:00:00.361690,"[12.040728688240051, 10.883250057697296, 9.852178494135538, 8.9024947732687, 8.031974363327027, 7.276582797368367, 6.632226952484676, 6.092730458825827, 5.64324927661154, 5.264594346284866, 4.941030934453011, 4.674244285871585]","[89.87668752670288, 89.81981873512268, 90.00396728515625, 89.95618224143982, 89.95012044906616, 89.91072177886963, 89.9470865726471, 89.87435698509216, 89.90023732185364, 89.54569697380066, 89.23962712287903, 87.84845471382141]","[90.32750725746155, 90.52821397781372, 90.46387076377869, 90.46760201454163, 90.56689739227295, 90.26994109153748, 90.33963084220886, 90.29185175895691, 90.18811583518982, 89.93589878082275, 89.04542922973633, 87.90605664253235]",21.365843534469604,535.71484375,1.0
3,gaussian,toys,ind,8.160850918292999,89.87739086151123,90.37901759147644,90.71142673492432,0 days 00:00:00.390102,"[12.633156776428223, 11.271506428718567, 10.114596704641977, 9.078985795378685, 8.160850918292999, 7.378841141859691, 6.71443738256182, 6.162679266184568, 5.702228965030776, 5.32269969433546, 5.0030659125609835, 4.761090567956368]","[88.40630054473877, 89.41538333892822, 89.62214589118958, 89.84336256980896, 89.87739086151123, 90.07063508033752, 89.85851407051086, 89.80466723442078, 89.3342673778534, 89.47365880012512, 88.70933055877686, 88.32307457923889]","[88.839590549469, 89.98438715934753, 90.24569392204285, 90.30559659004211, 90.37901759147644, 90.30932784080505, 90.20023345947266, 90.21538496017456, 89.85781073570251, 89.74335789680481, 88.8951063156128, 88.60512971878052]",22.763614654541016,535.62109375,1.0
4,gaussian,toys,ind,7.840084051092465,89.95851278305054,90.45174717903136,90.7834529876709,0 days 00:00:00.356894,"[12.80580186843872, 11.589828968048096, 10.52035266160965, 9.545577108860016, 8.641517055034637, 7.840084051092465, 7.151092916727066, 6.565468065440655, 6.0767611265182495, 5.659304836392403, 5.313185309821909, 5.016891196370125, 4.7640025569842415]","[89.756178855896, 89.90163207054138, 89.94336128234863, 89.85548615455627, 89.994877576828, 89.95851278305054, 89.91981744766235, 90.06527066230774, 89.80699181556702, 89.34032917022705, 89.01165723800659, 88.43260407447815, 87.57432699203491]","[89.71911668777466, 90.30699729919434, 90.2850866317749, 90.40396809577942, 90.30932784080505, 90.45174717903137, 90.31235575675964, 90.13426899909973, 89.97296690940857, 89.85851407051086, 89.6244764328003, 88.31865191459656, 87.60416507720947]",22.83868098258972,538.11328125,1.0
5,gaussian,toys,ind,8.573643922805786,90.02284407615662,90.53660035133362,90.89860320091248,0 days 00:00:00.361126,"[11.836364269256592, 10.608716428279877, 9.540793061256409, 8.573643922805786, 7.718465715646744, 6.989566529790561, 6.378532767295837, 5.8613631799817085, 5.433376510938008, 5.070673505961895, 4.77363245324655]","[90.01072645187378, 89.99254703521729, 90.00466465950012, 90.02284407615662, 89.93496298789978, 90.0130569934845, 90.05175232887268, 89.76526856422424, 89.81678485870361, 89.65851068496704, 87.95052170753479]","[90.37902355194092, 90.47902226448059, 90.41305780410767, 90.53660035133362, 90.32750725746155, 90.43124318122864, 90.32447934150696, 90.20326137542725, 90.08508324623108, 89.9193525314331, 88.65987062454224]",20.75631213188172,537.14453125,1.0
1,gaussian,toys,ind,11.276318728923798,89.63193893432617,90.14032483100893,90.82517623901369,0 days 00:00:00.688233,"[12.481841087341309, 11.276318728923798, 10.215044975280762, 9.274117946624756, 8.51364998817444, 8.380340764919916, 9.250459509236473, 9.66877568513155, 9.741837296220991]","[89.40092921257019, 89.63193893432617, 89.67902064323425, 89.45781588554382, 82.50014781951904, 40.04460573196411, 29.035714268684387, 46.60063087940216, 51.28710865974426]","[89.67133164405823, 90.14032483100891, 90.09790420532227, 89.82821106910706, 83.316570520401, 39.57104682922363, 28.49944233894348, 46.426594257354736, 51.04003548622131]",23.24766445159912,538.59765625,2.0
2,gaussian,toys,ind,10.913166165351868,89.88648056983948,90.44872522354126,90.99254608154295,0 days 00:00:00.577430,"[12.066540598869324, 10.913166165351868, 9.883652369181315, 8.977939411997795, 8.330190658569336, 8.682813386122385, 9.593803439821516, 9.879219502210617, 9.929865333769056]","[89.86154198646545, 89.88648056983948, 89.85315561294556, 89.33729529380798, 72.76891469955444, 27.155616879463196, 37.66108155250549, 49.526625871658325, 48.37407469749451]","[90.34872055053711, 90.44872522354126, 90.27901887893677, 89.6167516708374, 73.34285974502563, 27.595680952072144, 36.517533659935, 48.74197244644165, 47.20245003700256]",22.413240909576416,538.5390625,2.0
3,gaussian,toys,ind,10.13634725411733,89.96829986572266,90.2850866317749,90.58344960212708,0 days 00:00:00.530005,"[12.625560402870178, 11.274249196052551, 10.13634725411733, 9.185865119099617, 8.611839878559113, 9.117454697688421, 9.85990560906274, 9.989810056984425, 9.943393369515737, 9.96329465508461]","[88.65175247192383, 89.55245018005371, 89.96829986572266, 89.15584087371826, 63.27223777770996, 26.931098103523254, 38.093116879463196, 53.21676731109619, 40.40069282054901, 58.90129804611206]","[89.09251093864441, 90.08811712265015, 90.2850866317749, 89.28601741790771, 64.25955891609192, 27.198192477226257, 40.63977897167206, 54.80089783668518, 42.48557984828949, 60.469263792037964]",23.51840376853943,536.078125,2.0
4,gaussian,toys,ind,10.521163066228231,89.93729948997498,90.3585135936737,90.81305265426636,0 days 00:00:00.663899,"[12.797924995422363, 11.58274656534195, 10.521163066228231, 9.569459021091461, 8.775964951515197, 8.566063533226648, 9.426364208970751, 9.883688382804394, 9.98973497417238, 10.056577402353287]","[89.81911540031433, 89.85012173652649, 89.93729948997498, 89.7032618522644, 84.66554284095764, 40.153154730796814, 30.82948625087738, 46.395400166511536, 46.71903848648071, 40.55319428443909]","[90.19487500190735, 90.26457071304321, 90.3585135936737, 90.3585135936737, 85.32377481460571, 39.81459140777588, 29.706847667694092, 45.541396737098694, 45.030832290649414, 39.04726803302765]",25.07016110420227,538.07421875,2.0
5,gaussian,toys,ind,10.614835917949677,89.96527194976807,90.48880934715272,90.9487247467041,0 days 00:00:00.540828,"[11.822847485542297, 10.614835917949677, 9.591118852297464, 8.71190670132637, 8.19627810716629, 8.839791486660639, 9.65835292850222, 9.787449784576893, 9.757706370618608]","[90.08647799491882, 89.96527194976807, 89.87132906913757, 88.82870078086853, 61.88093423843384, 24.646803736686707, 37.51555681228638, 54.56574559211731, 46.89185321331024]","[90.39790630340576, 90.48880934715271, 90.23054242134094, 89.23013210296631, 62.47352361679077, 24.083933234214783, 37.76489794254303, 55.38286566734314, 47.94897139072418]",21.673689365386963,538.0078125,2.0
1,gaussian,toys,ind,4.947725524122898,89.90093469619751,90.56154489517212,90.8979058265686,0 days 00:00:00.701097,"[12.481630206108093, 11.276245355606079, 10.210934440294901, 9.268795669078827, 8.477527499198914, 7.816480835278829, 7.268205778939383, 6.797414619475603, 6.3360245525836945, 5.920833885669708, 5.549605819312009, 5.226785161842902, 4.947725524122898, 4.701885225517409, 4.484546435872714, 4.287599502131343, 4.113948511726716, 3.9599527708358235, 3.8190557713571347, 3.6923160538077355]","[89.4585132598877, 89.68648314476013, 89.68951106071472, 89.70093131065369, 88.24498653411865, 89.14378881454468, 89.97435569763184, 89.93427157402039, 89.8069977760315, 89.84336256980896, 89.8706316947937, 89.8524522781372, 89.90093469619751, 89.9312436580658, 89.91608619689941, 89.96456861495972, 89.96456861495972, 89.9645745754242, 90.02214074134827, 89.98880982398987]","[89.72354531288147, 90.05920886993408, 89.99184370040894, 89.76457118988037, 88.65641355514526, 89.59580659866333, 90.27063250541687, 90.3918445110321, 90.29487371444702, 90.44032692909241, 90.50700068473816, 90.50700068473816, 90.56154489517212, 90.54872393608093, 90.56153893470764, 90.54336547851562, 90.53357243537903, 90.51002860069275, 90.56154489517212, 90.53356647491455]",42.06549906730652,536.76953125,3.0
2,gaussian,toys,ind,6.493638344109058,90.01678824424744,90.5797243118286,91.00093841552734,0 days 00:00:00.715466,"[12.057636380195618, 10.891913712024689, 9.851560731728872, 8.920208662748337, 8.1219872713089, 7.4776288866996765, 6.954421234982354, 6.493638344109058, 6.055765522850884, 5.661319674551487, 5.315156799825755, 5.010606609284878, 4.743990355959306, 4.510440318712166, 4.302801739176115]","[90.00699520111084, 89.96456861495972, 89.91981744766235, 89.8790180683136, 88.63286972045898, 89.67366218566895, 90.05618095397949, 90.01678824424744, 90.0713324546814, 89.97133374214172, 90.08951783180237, 90.00163674354553, 90.07435441017151, 90.03800749778748, 90.03800749778748]","[90.36993384361267, 90.43660163879395, 90.33660292625427, 90.08741974830627, 89.12237882614136, 90.26853442192078, 90.51608443260193, 90.57972431182861, 90.53053259849548, 90.5093252658844, 90.5275046825409, 90.53053259849548, 90.56386947631836, 90.54872393608093, 90.53053259849548]",33.13299512863159,537.00390625,3.0
3,gaussian,toys,ind,4.371121819530215,89.98951315879822,90.5396282672882,90.98578095436096,0 days 00:00:00.690330,"[12.622957110404968, 11.262280464172363, 10.11698575814565, 9.122048899531364, 8.247453188896179, 7.532600527008374, 6.931785447256906, 6.392685543745756, 5.921599911318885, 5.511615379154682, 5.161460191011429, 4.860246185213327, 4.59772835786526, 4.371121819530215, 4.1742057780424755, 3.99963332246989, 3.8426706659443237, 3.702045682403776, 3.575086516769309, 3.4601588249206543, 3.3535849203666053]","[88.6093258857727, 89.61608409881592, 89.74941968917847, 89.72517251968384, 89.63729739189148, 90.07669687271118, 90.08345007896423, 90.09183645248413, 90.0615394115448, 90.07436633110046, 89.96829986572266, 89.98648524284363, 89.98647928237915, 89.98951315879822, 90.05920886993408, 89.97132778167725, 90.07436633110046, 90.14405608177185, 90.16223549842834, 90.19860625267029, 90.16223549842834]","[89.31978344917297, 90.08811712265015, 90.25105237960815, 90.39347171783447, 90.10932445526123, 90.34872055053711, 90.40023684501648, 90.40023684501648, 90.43357372283936, 90.4153823852539, 90.46690464019775, 90.53660035133362, 90.53660035133362, 90.53962826728821, 90.50326347351074, 90.4608428478241, 90.44265747070312, 90.39114117622375, 90.37296772003174, 90.35477638244629, 90.35477638244629]",43.62785196304321,538.54296875,3.0
4,gaussian,toys,ind,4.994867561118944,90.12587666511536,90.4790222644806,91.01235866546632,0 days 00:00:00.761419,"[12.796637654304504, 11.576552927494049, 10.513939678668976, 9.562560260295868, 8.73594002723694, 8.081038534641266, 7.501026506934847, 7.070755261927843, 6.660831378565894, 6.257548832893372, 5.8845524097030815, 5.550619952380657, 5.255523652984546, 4.9948675611189435, 4.7630927244822185, 4.555425779893994, 4.368134904433699, 4.200761945711242, 4.0493289538119965, 3.912642063945532, 3.78901039489678]","[89.77738618850708, 89.8804247379303, 89.9312436580658, 89.74941968917847, 89.44708704948425, 87.25727796554565, 90.02447724342346, 90.14406204223633, 90.04405736923218, 90.04102349281311, 90.0713324546814, 90.15921354293823, 90.08951187133789, 90.12587666511536, 90.1804268360138, 90.1804268360138, 90.19860029220581, 90.16527533531189, 90.16224145889282, 90.16224145889282, 90.16223549842834]","[90.01002907752991, 90.4251754283905, 90.2214527130127, 90.3517484664917, 89.38065767288208, 87.50526309013367, 90.41607975959778, 90.41841626167297, 90.46993255615234, 90.35478234291077, 90.46083688735962, 90.40629863739014, 90.4608428478241, 90.47902226448059, 90.4608428478241, 90.4608428478241, 90.44265747070312, 90.44265747070312, 90.42447805404663, 90.36993384361267, 90.35477638244629]",43.88028264045715,538.0625,3.0
5,gaussian,toys,ind,5.749062809679243,89.96527791023254,90.53357243537904,91.02214574813844,0 days 00:00:00.703726,"[11.822017192840576, 10.609299719333649, 9.580614507198334, 8.67668241262436, 7.886705660820008, 7.254663243889809, 6.702946467058999, 6.193915531039238, 5.749062809679243, 5.362171186506748, 5.031811758875847, 4.7445205089946585, 4.495156331704213, 4.277304819652012, 4.087519403298696, 3.914809802547097]","[89.96829986572266, 89.9773895740509, 90.04639387130737, 90.02214670181274, 89.7713303565979, 90.01678824424744, 90.05920886993408, 89.99557495117188, 89.96527791023254, 90.05920886993408, 90.12891054153442, 90.1804268360138, 90.10769724845886, 90.19860029220581, 90.09254574775696, 90.08951187133789]","[90.27599096298218, 90.52820205688477, 90.25174975395203, 90.4153823852539, 90.2948796749115, 90.36084413528442, 90.46689867973328, 90.5275046825409, 90.53357243537903, 90.47902822494507, 90.51002860069275, 90.4608428478241, 90.42447805404663, 90.37296772003174, 90.35477638244629, 90.44265747070312]",35.30639171600342,539.453125,3.0
1,gaussian,toys,ind,11.266915559768677,89.79557156562805,90.05618095397949,90.66526889801024,0 days 00:00:00.902231,"[12.47669529914856, 11.266915559768677, 10.202810446421305, 9.259236708283424, 8.545775747299194, 8.723113785187403, 9.203152988638196, 9.5125637575984, 9.692178123527103]","[89.49790596961975, 89.79557156562805, 89.55315351486206, 89.43590521812439, 69.85308527946472, 32.05022215843201, 28.074291348457336, 32.432007789611816, 32.5421929359436]","[89.74335789680481, 90.05618095397949, 89.89790678024292, 89.94336128234863, 71.40018939971924, 30.661475658416748, 28.589463233947754, 33.92059803009033, 33.08030664920807]",26.82579660415649,537.890625,4.0
2,gaussian,toys,ind,10.889206409454346,90.0864839553833,90.4093325138092,90.97902178764345,0 days 00:00:00.905808,"[12.05397880077362, 10.889206409454346, 9.857619007428488, 8.956619128584862, 8.433962905406952, 8.84446856379509, 9.521188386848994, 9.831327550113201, 9.99705374903149]","[89.91305232048035, 90.0864839553833, 89.87739086151123, 88.68157863616943, 55.71809411048889, 28.64837348461151, 28.04287075996399, 33.74192714691162, 39.38111662864685]","[90.39720892906189, 90.4093325138092, 90.35477638244629, 88.90718817710876, 55.524563789367676, 26.997798681259155, 26.641976833343506, 32.09226727485657, 39.26960229873657]",28.223699808120728,538.046875,4.0
